|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2024    133      18     45    277.2384
2024    133      18     50    278.1244
2024    133      18     55    275.5084
2024    133      19      0    275.5517
2024    133      19      5    274.7050
2024    133      19     10    274.4798
2024    133      19     15    274.5547
2024    133      19     20    274.5462
2024    133      19     25    274.7458
2024    133      19     30    274.8667
2024    133      19     35    275.1504
2024    133      19     40    274.4156
2024    133      19     45    274.5897
2024    133      19     50    274.1184
2024    133      19     55    272.9971
2024    133      20      0    272.3207
2024    133      20      5    272.7411
2024    133      20     10    273.8911
2024    133      20     15    273.2345
2024    133      20     20    272.0166
2024    133      20     25    271.6464
2024    133      20     30    271.7392
2024    133      20     35    270.6792
2024    133      20     40    269.9550
2024    133      20     45    272.9606
2024    133      20     50    269.8035
2024    133      20     55    272.1581
2024    133      21      0    272.4247
2024    133      21      5    275.2874
2024    133      21     10    274.7251
2024    133      21     15    275.0372
2024    133      21     20    273.7022
2024    133      21     25    274.0239
2024    133      21     30    271.9310
2024    133      21     35    273.0034
2024    133      21     40    273.2419
