goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2023-03-23 05:00:00 -> (9.364235877990723, 1.0062355995178223, 0.4302356541156769, 0.21423566341400146, 0.20523566007614136, 0.20423565804958344, -100000.0, 68.4603500366211, -100000.0, 0.20523566007614136, 0.19623565673828125)
2023-03-23 05:05:00 -> (11.405136108398438, 1.007136344909668, 0.3221363425254822, 0.2331363409757614, 0.2321363389492035, 0.22213634848594666, -100000.0, 61.077476501464844, -100000.0, 0.23013634979724884, 0.2201363444328308)
2023-03-23 05:10:00 -> (11.05762004852295, 1.0326205492019653, 0.33362051844596863, 0.23962052166461945, 0.23162052035331726, 0.21962052583694458, -100000.0, 4.0, -100000.0, 0.22762052714824677, 0.21762052178382874)
2023-03-23 05:15:00 -> (11.58803653717041, 1.0460366010665894, 0.4530366361141205, 0.2680366337299347, 0.26703664660453796, 0.26603665947914124, -100000.0, 4.0, -100000.0, 0.26703664660453796, 0.24403664469718933)
2023-03-23 05:20:00 -> (11.654525756835938, 1.0935254096984863, 0.3075254261493683, 0.21652542054653168, 0.21452541649341583, 0.2135254293680191, -100000.0, 74.45378112792969, -100000.0, 0.21452541649341583, 0.20252542197704315)
2023-03-23 05:25:00 -> (11.033103942871094, 1.0451043844223022, 0.3201043903827667, 0.2331043928861618, 0.22510439157485962, 0.22110438346862793, -100000.0, 4.0, -100000.0, 0.2241043895483017, 0.2151043862104416)
2023-03-23 05:30:00 -> (11.937847137451172, 0.9128466844558716, 0.2628467082977295, 0.2288466989994049, 0.21784669160842896, 0.21684670448303223, -100000.0, 31.973909378051758, -100000.0, 0.21784669160842896, 0.21384669840335846)
2023-03-23 05:35:00 -> (11.257072448730469, 0.9370726943016052, 0.3410727083683014, 0.22707271575927734, 0.22707271575927734, 0.221072718501091, -100000.0, 21.0482234954834, -100000.0, 0.22607271373271942, 0.21007271111011505)
2023-03-23 05:40:00 -> (11.768204689025879, 1.2962043285369873, 0.3652043342590332, 0.19920432567596436, 0.19920432567596436, 0.1972043216228485, -100000.0, 41.83170700073242, -100000.0, 0.19820432364940643, 0.19120432436466217)
2023-03-23 05:45:00 -> (11.598978042602539, 0.9989780187606812, 0.3979780077934265, 0.2159780114889145, 0.2029780149459839, 0.20097801089286804, -100000.0, 48.44953536987305, -100000.0, 0.20197801291942596, 0.1949780136346817)
2023-03-23 05:50:00 -> (10.705910682678223, 1.026910424232483, 0.3229103684425354, 0.23091037571430206, 0.22991037368774414, 0.22891037166118622, -100000.0, 9.722854614257812, -100000.0, 0.22991037368774414, 0.2239103764295578)
2023-03-23 05:55:00 -> (10.397299766540527, 0.8442995548248291, 0.3522995412349701, 0.21729955077171326, 0.2142995446920395, 0.21129953861236572, -100000.0, 72.43572235107422, -100000.0, 0.2142995446920395, 0.2062995433807373)
2023-03-23 06:00:00 -> (9.734461784362793, 1.082462191581726, 0.34046220779418945, 0.19746221601963043, 0.1964622139930725, 0.19446222484111786, -100000.0, 4.0, -100000.0, 0.19546222686767578, 0.19246222078800201)
2023-03-23 06:05:00 -> (9.986077308654785, 0.8420777320861816, 0.2620777189731598, 0.18207773566246033, 0.1810777336359024, 0.17407773435115814, -100000.0, 73.63395690917969, -100000.0, 0.17907772958278656, 0.17107772827148438)
2023-03-23 06:10:00 -> (11.271493911743164, 1.0804939270019531, 0.4244939088821411, 0.21049389243125916, 0.2034938931465149, 0.20049390196800232, -100000.0, 48.274208068847656, -100000.0, 0.20249389111995697, 0.19749389588832855)
2023-03-23 06:15:00 -> (9.653493881225586, 0.8224937915802002, 0.2534937858581543, 0.21549378335475922, 0.20949377119541168, 0.20749378204345703, -100000.0, 52.69612503051758, -100000.0, 0.20949377119541168, 0.197493776679039)
2023-03-23 06:20:00 -> (10.697525024414062, 1.0035254955291748, 0.31152546405792236, 0.22352544963359833, 0.21152545511722565, 0.20452545583248138, -100000.0, 70.21306610107422, -100000.0, 0.20852544903755188, 0.20252545177936554)
2023-03-23 06:25:00 -> (11.636235237121582, 0.9372356534004211, 0.45523563027381897, 0.23023563623428345, 0.22323563694953918, 0.21023564040660858, -100000.0, 32.68793869018555, -100000.0, 0.2192356437444687, 0.19623564183712006)
2023-03-23 06:30:00 -> (11.548588752746582, 1.1555885076522827, 0.5175884962081909, 0.23258846998214722, 0.22258847951889038, 0.22058847546577454, -100000.0, 16.5846004486084, -100000.0, 0.22158847749233246, 0.21258847415447235)
2023-03-23 06:35:00 -> (10.874041557312012, 0.8560412526130676, 0.2570412755012512, 0.23604127764701843, 0.2300412803888321, 0.22804127633571625, -100000.0, 12.45846176147461, -100000.0, 0.22904127836227417, 0.20504127442836761)
