2015-03-17 04:20:00;138.516; 55.370;218.700;316.819; 69.407;147.660;1292.300;115.106;147.164;334.722;420.353;407.900;393.600;209.200;100.733; 46.020;231.080; 87.008;155.577;157.545;115.019;205.947;208.053; 99.856;162.135;111.130; 95.440;201.944;178.466;252.294;196.818;195.298;113.195;227.628;  0.848;132.648;273.574;  4.206; 15.426;107.248
2015-03-17 04:25:00;137.746; 54.319;220.300;318.055; 70.063;147.990;1270.320;116.248;147.023;330.875;423.370;407.576;395.800;210.800;102.250; 47.980;230.862; 86.554;157.560;159.253;117.118;204.027;206.149; 99.914;162.123;111.192; 94.560;200.844;178.876;249.986;197.716;199.636;113.406;227.559;  0.948;131.514;272.484;  4.117; 15.536;107.252
2015-03-17 04:30:00;139.592; 53.913;220.667;316.430; 69.763;148.893;1280.020;117.004;144.884;331.551;427.133;412.168;395.600;209.800;101.223; 47.180;229.216; 85.452;161.697;160.587;114.977;206.960;209.155; 99.067;162.596;111.580; 96.213;200.174;179.846;251.408;198.010;196.538;112.440;227.511;  0.743;132.548;272.298;  4.260; 15.192;106.052
2015-03-17 04:35:00;136.216; 54.980;218.200;316.421; 70.977;148.580;1322.320;114.815;147.578;333.501;420.900;410.366;393.600;213.200;101.107; 48.027;234.774; 85.746;160.703;160.324;115.370;204.053;206.131; 99.760;161.334;112.162; 95.973;197.268;177.188;249.696;198.400;195.272;114.196;229.466;  0.945;132.016;268.546;  4.154; 15.628;105.763
2015-03-17 04:40:00;135.620; 54.471;218.367;316.605; 70.473;146.987;1278.900;115.589;145.800;333.846;423.723;408.402;392.200;209.600;100.827; 47.180;230.652; 87.296;159.007;159.838;115.965;205.413;207.276;100.170;161.574;110.622; 96.533;199.626;178.592;250.372;198.148;197.038;112.362;225.675;  0.948;133.018;271.452;  4.020; 15.742;108.903
2015-03-17 04:45:00;137.740; 55.051;218.433;317.375; 70.657;145.923;1280.200;112.712;143.152;334.426;422.397;408.034;390.000;209.400;101.574; 48.220;229.090; 87.230;159.293;158.345;115.183;206.213;210.055;100.448;161.443;110.676; 95.227;198.752;178.726;253.600;197.390;196.694;113.320;228.360;  0.900;133.380;269.816;  4.043; 15.143;107.345
2015-03-17 04:50:00;137.390; 54.232;218.767;318.389; 69.933;144.240;1271.980;114.687;145.658;331.368;421.880;406.816;391.800;211.400;101.873; 49.050;232.802; 86.742;161.343;160.609;115.544;205.947;205.558; 98.773;162.009;109.292; 96.133;199.437;180.082;252.082;198.476;200.716;112.548;226.274;  1.006;132.760;270.246;  3.971; 15.828;107.925
2015-03-17 04:55:00;136.046; 55.283;219.933;316.416; 69.710;145.690;1265.380;114.784;145.984;333.340;419.313;407.340;395.800;209.600;100.327; 48.397;231.152; 85.370;161.483;158.220;115.019;207.467;208.523; 99.601;160.591;110.604; 97.067;198.268;177.152;249.454;198.818;197.060;114.058;226.223;  0.920;132.356;269.112;  4.200; 15.628;108.037
2015-03-17 05:00:00;136.644; 54.614;215.134;313.120; 69.050;146.010;1273.720;114.574;143.915;332.216;421.757;411.168;390.000;210.000;101.010; 49.190;230.830; 86.232;163.620;159.238;113.158;205.787;207.277;100.340;161.431;111.574; 96.827;198.895;180.962;249.054;200.338;197.228;114.552;223.651;  0.830;132.884;272.430;  4.084; 15.451;106.927
2015-03-17 05:05:00;137.292; 54.349;218.667;314.973; 68.873;146.863;1273.620;114.395;145.011;328.675;417.810;410.128;389.200;208.200;101.700; 46.443;229.404; 86.304;158.787;158.483;115.084;207.947;208.279; 99.563;161.671;110.994; 95.893;200.064;177.714;250.342;197.476;196.946;113.668;225.531;  0.952;132.772;271.428;  4.248; 15.518;107.724
2015-03-17 05:10:00;138.238; 52.955;220.367;313.408; 68.940;145.697;1263.500;114.116;143.646;329.782;417.723;407.462;394.000;207.600;100.357; 48.075;229.346; 85.680;158.870;159.835;113.955;206.987;208.381;100.109;160.567;109.642; 95.787;200.124;176.908;253.020;196.154;195.162;111.912;225.040;  0.939;131.576;269.732;  4.110; 15.567;107.371
