|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2022     73      18      5    144.9052
2022     73      18     10    144.2026
2022     73      18     15    143.4773
2022     73      18     20    142.4662
2022     73      18     25    142.0909
2022     73      18     30    141.8260
2022     73      18     35    141.6648
2022     73      18     40    142.5369
2022     73      18     45    143.7734
2022     73      18     50    145.5123
2022     73      18     55    146.5103
2022     73      19      0    146.3685
2022     73      19      5    146.3389
2022     73      19     10    147.2025
2022     73      19     15    144.1302
2022     73      19     20    143.8440
2022     73      19     25    143.2822
2022     73      19     30    142.7000
2022     73      19     35    142.1986
2022     73      19     40    141.9810
2022     73      19     45    141.8086
2022     73      19     50    141.7570
2022     73      19     55    141.7277
2022     73      20      0    141.7448
2022     73      20      5    142.1235
2022     73      20     10    142.4712
2022     73      20     15    142.3824
2022     73      20     20    142.2966
2022     73      20     25    142.2818
2022     73      20     30    142.8036
2022     73      20     35    143.2630
2022     73      20     40    142.2045
2022     73      20     45    142.6207
2022     73      20     50    140.8500
2022     73      20     55    142.8192
2022     73      21      0    140.0458
2022     73      21      5    137.8210
2022     73      21     10    140.0497
2022     73      21     15    135.7875
2022     73      21     20    135.1069
2022     73      21     25    134.4113
2022     73      21     30    133.8561
2022     73      21     35    134.0070
2022     73      21     40    134.2928
2022     73      21     45    134.3452
2022     73      21     50    134.5521
2022     73      21     55    134.4926
2022     73      22      0    134.1902
2022     73      22      5    133.8635
2022     73      22     10    134.0365
2022     73      22     15    133.5460
2022     73      22     20    133.4941
2022     73      22     25    133.3543
2022     73      22     30    133.0102
2022     73      22     35    132.5899
2022     73      22     40    132.5553
2022     73      22     45    132.3203
2022     73      22     50    132.4630
2022     73      22     55    132.4861
2022     73      23      0    132.7729
2022     73      23      5    132.8079
2022     73      23     10    132.3448
2022     73      23     15    131.8643
2022     73      23     20    131.6319
2022     73      23     25    131.3743
2022     73      23     30    131.3123
2022     73      23     35    130.8495
2022     73      23     40    130.8557
2022     73      23     45    130.9865
2022     73      23     50    130.8119
2022     73      23     55    130.6814
2022     74       0      0    130.5744
2022     74       0      5    130.4679
2022     74       0     10    130.3422
2022     74       0     15    130.2358
2022     74       0     20    130.1838
2022     74       0     25    129.9931
2022     74       0     30    130.0394
2022     74       0     35    129.5698
2022     74       0     40    129.1768
2022     74       0     45    129.9625
2022     74       0     50    129.4458
2022     74       0     55    134.3960
2022     74       1      0    134.9491
2022     74       1      5    134.9653
2022     74       1     10    135.6444
2022     74       1     15    136.5441
2022     74       1     20    138.4584
2022     74       1     25    134.5492
2022     74       1     30    134.8190
2022     74       1     35    137.1928
2022     74       1     40    136.9297
2022     74       1     45    137.1513
2022     74       1     50    136.9685
2022     74       1     55    137.3864
2022     74       2      0    137.7091
2022     74       2      5    137.9829
2022     74       2     10    137.7937
2022     74       2     15    138.4681
2022     74       2     20    139.1380
2022     74       2     25    138.3896
2022     74       2     30    138.1337
2022     74       2     35    137.7931
2022     74       2     40    138.2768
2022     74       2     45    138.3766
2022     74       2     50    137.9361
2022     74       2     55    137.5601
2022     74       3      0    134.2328
2022     74       3      5    132.1228
2022     74       3     10    133.4019
2022     74       3     15    135.8155
2022     74       3     20    137.9466
2022     74       3     25    137.8245
2022     74       3     30    136.8878
2022     74       3     35    136.9450
2022     74       3     40    137.0212
2022     74       3     45    137.2175
2022     74       3     50    136.5818
2022     74       3     55    135.4052
2022     74       4      0    133.7879
2022     74       4      5    133.2477
2022     74       4     10    133.7334
2022     74       4     15    134.0777
2022     74       4     20    133.5708
2022     74       4     25    132.9900
2022     74       4     30    132.3270
2022     74       4     35    133.0767
2022     74       4     40    133.1575
2022     74       4     45    133.3614
2022     74       4     50    132.9384
2022     74       4     55    133.4112
2022     74       5      0    131.1053
2022     74       5      5    129.0395
2022     74       5     10    129.6899
2022     74       5     15    130.2175
2022     74       5     20    130.2782
2022     74       5     25    130.5506
2022     74       5     30    129.1818
2022     74       5     35    128.4790
2022     74       5     40    128.3927
2022     74       5     45    128.8083
2022     74       5     50    129.2037
2022     74       5     55    128.2145
2022     74       6      0    127.9692
2022     74       6      5    128.2862
2022     74       6     10    127.5673
2022     74       6     15    127.3518
2022     74       6     20    127.5452
2022     74       6     25    129.3091
2022     74       6     30    129.5958
2022     74       6     35    129.7672
2022     74       6     40    132.5942
2022     74       6     45    132.3506
2022     74       6     50    132.4276
2022     74       6     55    131.6060
2022     74       7      0    133.0328
2022     74       7      5    133.1304
2022     74       7     10    131.8411
2022     74       7     15    132.1677
2022     74       7     20    131.3385
2022     74       7     25    132.0671
2022     74       7     30    132.2372
2022     74       7     35    131.3147
2022     74       7     40    131.5446
2022     74       7     45    132.2113
2022     74       7     50    132.3555
2022     74       7     55    133.6617
2022     74       8      0    134.0672
2022     74       8      5    134.1332
2022     74       8     10    133.4283
2022     74       8     15    133.9422
2022     74       8     20    134.4223
2022     74       8     25    134.5122
2022     74       8     30    134.4997
2022     74       8     35    134.2064
2022     74       8     40    134.0468
2022     74       8     45    133.2930
2022     74       8     50    133.5225
2022     74       8     55    133.4131
2022     74       9      0    133.3682
2022     74       9      5    133.2890
2022     74       9     10    133.7192
2022     74       9     15    133.5030
2022     74       9     20    133.4723
2022     74       9     25    132.9983
2022     74       9     30    133.3177
2022     74       9     35    133.2381
2022     74       9     40    132.9838
2022     74       9     45    133.2070
2022     74       9     50    133.2993
2022     74       9     55    133.3371
2022     74      10      0    133.3764
2022     74      10      5    134.1671
2022     74      10     10    134.1670
2022     74      10     15    134.0508
2022     74      10     20    134.7105
2022     74      10     25    134.9011
2022     74      10     30    134.8015
2022     74      10     35    134.6008
2022     74      10     40    134.5434
2022     74      10     45    134.1832
2022     74      10     50    136.9194
2022     74      10     55    135.3704
2022     74      11      0    135.7082
2022     74      11      5    135.8871
2022     74      11     10    136.2160
2022     74      11     15    135.6272
2022     74      11     20    136.7536
2022     74      11     25    137.9118
2022     74      11     30    137.7412
2022     74      11     35    137.5215
2022     74      11     40    137.2400
2022     74      11     45    137.6496
2022     74      11     50    138.1421
2022     74      11     55    138.6623
2022     74      12      0    138.8714
2022     74      12      5    139.2723
2022     74      12     10    140.3198
2022     74      12     15    141.9133
2022     74      12     20    142.8906
2022     74      12     25    142.5781
2022     74      12     30    142.6408
2022     74      12     35    142.6893
2022     74      12     40    142.1563
2022     74      12     45    141.9998
2022     74      12     50    142.2662
2022     74      12     55    142.4432
2022     74      13      0    143.2217
2022     74      13      5    142.0322
2022     74      13     10    140.5378
2022     74      13     15    140.3165
2022     74      13     20    140.1766
2022     74      13     25    139.9463
2022     74      13     30    139.7055
2022     74      13     35    139.2363
2022     74      13     40    139.2939
2022     74      13     45    139.2443
2022     74      13     50    139.2032
2022     74      13     55    139.6201
2022     74      14      0    138.7296
2022     74      14      5    139.7397
2022     74      14     10    139.5995
2022     74      14     15    140.7389
2022     74      14     20    140.8238
2022     74      14     25    141.3077
2022     74      14     30    141.1585
2022     74      14     35    140.8806
2022     74      14     40    140.7607
2022     74      14     45    141.7032
2022     74      14     50    141.4875
2022     74      14     55    141.4315
2022     74      15      0    141.1668
2022     74      15      5    141.3787
2022     74      15     10    142.0665
2022     74      15     15    141.8557
2022     74      15     20    141.6565
2022     74      15     25    141.4166
2022     74      15     30    141.1869
2022     74      15     35    141.2338
2022     74      15     40    141.1437
2022     74      15     45    141.0015
2022     74      15     50    141.0093
2022     74      15     55    141.2621
2022     74      16      0    141.4017
2022     74      16      5    141.4648
2022     74      16     10    141.3656
2022     74      16     15    140.9341
2022     74      16     20    141.1173
2022     74      16     25    140.9467
2022     74      16     30    141.4203
2022     74      16     35    141.5115
2022     74      16     40    140.9836
2022     74      16     45    141.1537
2022     74      16     50    140.6666
2022     74      16     55    139.6894
2022     74      17      0    140.7267
2022     74      17      5    140.1115
2022     74      17     10    139.6670
2022     74      17     15    139.4301
2022     74      17     20    141.1734
2022     74      17     25    140.8828
2022     74      17     30    140.9882
2022     74      17     35    140.2867
