|B| in magnetotail where x < -2.
FORMAT:
YEAR    DAY    HOUR    MIN    |B|
2022     74       9     40    238.0039
2022     74       9     45    238.6536
2022     74       9     50    238.9292
2022     74       9     55    238.9562
2022     74      10      0    239.2076
2022     74      10      5    240.5058
2022     74      10     10    240.7837
2022     74      10     15    240.5185
2022     74      10     20    241.4166
2022     74      10     25    241.7735
2022     74      10     30    241.7320
2022     74      10     35    241.3247
2022     74      10     40    241.0531
2022     74      10     45    240.4810
2022     74      10     50    245.4430
2022     74      10     55    243.7297
2022     74      11      0    244.1481
2022     74      11      5    244.1841
2022     74      11     10    245.3187
2022     74      11     15    244.2997
2022     74      11     20    245.8419
2022     74      11     25    247.8611
2022     74      11     30    247.9409
2022     74      11     35    247.6686
2022     74      11     40    247.3361
2022     74      11     45    248.0648
2022     74      11     50    248.7555
2022     74      11     55    249.4683
2022     74      12      0    249.7420
2022     74      12      5    250.1894
2022     74      12     10    251.5787
2022     74      12     15    253.5200
2022     74      12     20    254.9955
2022     74      12     25    254.8243
2022     74      12     30    255.0289
2022     74      12     35    255.2543
2022     74      12     40    254.9138
2022     74      12     45    254.8887
2022     74      12     50    255.3508
2022     74      12     55    255.2924
2022     74      13      0    256.3506
2022     74      13      5    253.7706
2022     74      13     10    251.6383
2022     74      13     15    251.3326
2022     74      13     20    251.2475
2022     74      13     25    251.1849
2022     74      13     30    251.0222
2022     74      13     35    250.6092
2022     74      13     40    250.7760
2022     74      13     45    251.0596
2022     74      13     50    251.4051
2022     74      13     55    251.9014
2022     74      14      0    251.0028
2022     74      14      5    252.7652
2022     74      14     10    252.3864
2022     74      14     15    253.8927
2022     74      14     20    254.1023
2022     74      14     25    253.9221
2022     74      14     30    253.6977
2022     74      14     35    253.4110
2022     74      14     40    253.6138
2022     74      14     45    255.0309
2022     74      14     50    255.3232
2022     74      14     55    254.9448
2022     74      15      0    254.0751
2022     74      15      5    254.4013
2022     74      15     10    255.1951
2022     74      15     15    255.0535
2022     74      15     20    254.9143
2022     74      15     25    254.5985
2022     74      15     30    254.2802
2022     74      15     35    254.2545
2022     74      15     40    254.1022
2022     74      15     45    253.8661
2022     74      15     50    253.8578
2022     74      15     55    254.1440
2022     74      16      0    254.2952
2022     74      16      5    254.3283
2022     74      16     10    254.1502
2022     74      16     15    253.6688
2022     74      16     20    253.8885
2022     74      16     25    253.6801
2022     74      16     30    254.0247
2022     74      16     35    254.0929
2022     74      16     40    253.3848
2022     74      16     45    253.4758
2022     74      16     50    252.8790
2022     74      16     55    251.9154
2022     74      17      0    253.0537
2022     74      17      5    252.3487
2022     74      17     10    251.8127
2022     74      17     15    251.4097
2022     74      17     20    253.2900
2022     74      17     25    252.9156
2022     74      17     30    252.9825
2022     74      17     35    252.1532
2022     74      17     40    251.9130
2022     74      17     45    251.9125
2022     74      17     50    251.6300
2022     74      17     55    251.7834
2022     74      18      0    251.4240
2022     74      18      5    251.1317
2022     74      18     10    250.3428
2022     74      18     15    249.7712
2022     74      18     20    250.5974
2022     74      18     25    249.9763
2022     74      18     30    249.7777
2022     74      18     35    249.5995
2022     74      18     40    249.7019
2022     74      18     45    249.5485
2022     74      18     50    249.2388
2022     74      18     55    249.8490
2022     74      19      0    249.5456
2022     74      19      5    249.1940
2022     74      19     10    249.0230
2022     74      19     15    248.6984
2022     74      19     20    247.8970
2022     74      19     25    247.5141
2022     74      19     30    246.6518
2022     74      19     35    245.8626
2022     74      19     40    247.1883
2022     74      19     45    246.9846
2022     74      19     50    246.0550
2022     74      19     55    244.3158
2022     74      20      0    244.7035
2022     74      20      5    243.6405
2022     74      20     10    242.8054
2022     74      20     15    242.9311
2022     74      20     20    242.5338
2022     74      20     25    241.7733
2022     74      20     30    241.1275
2022     74      20     35    241.5352
2022     74      20     40    243.1356
2022     74      20     45    243.3457
2022     74      20     50    242.9785
2022     74      20     55    242.3591
2022     74      21      0    241.9083
2022     74      21      5    240.7985
2022     74      21     10    240.8066
2022     74      21     15    240.0507
2022     74      21     20    240.2039
2022     74      21     25    239.3579
2022     74      21     30    239.2970
2022     74      21     35    239.8110
2022     74      21     40    238.8710
2022     74      21     45    238.5915
2022     74      21     50    238.2973
2022     74      21     55    237.9276
2022     74      22      0    237.7050
2022     74      22      5    236.7456
2022     74      22     10    236.6015
2022     74      22     15    236.8001
2022     74      22     20    236.8388
2022     74      22     25    237.0563
2022     74      22     30    237.3127
2022     74      22     35    237.3280
2022     74      22     40    237.3220
2022     74      22     45    236.9981
2022     74      22     50    235.9374
2022     74      22     55    234.7792
2022     74      23      0    233.4967
2022     74      23      5    232.5003
2022     74      23     10    232.6533
2022     74      23     15    232.2204
2022     74      23     20    231.7861
2022     74      23     25    231.5341
2022     74      23     30    230.7019
2022     74      23     35    230.6928
2022     74      23     40    230.3869
