X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2022     73      17      5        0.00    nan   
2022     73      17     10        0.00    nan   
2022     73      17     15        0.00    nan   
2022     73      17     20        0.00    nan   
2022     73      17     25        0.00    nan   
2022     73      17     30        0.00    nan   
2022     73      17     35        0.00    nan   
2022     73      17     40        0.00    nan   
2022     73      17     45        0.00    nan   
2022     73      17     50        0.00    nan   
2022     73      17     55        0.00    nan   
2022     73      18      0        0.00    nan   
2022     73      18      5        0.00    nan   
2022     73      18     10        0.00    nan   
2022     73      18     15        0.00    nan   
2022     73      18     20        0.00    nan   
2022     73      18     25        0.00    nan   
2022     73      18     30        0.00    nan   
2022     73      18     35        0.00    nan   
2022     73      18     40        0.00    nan   
2022     73      18     45        0.00    nan   
2022     73      18     50        0.00    nan   
2022     73      18     55        0.00    nan   
2022     73      19      0        0.00    nan   
2022     73      19      5        0.00    nan   
2022     73      19     10        0.00    nan   
2022     73      19     15        0.00    nan   
2022     73      19     20        0.00    nan   
2022     73      19     25        0.00    nan   
2022     73      19     30        0.00    nan   
2022     73      19     35        0.00    nan   
2022     73      19     40        0.00    nan   
2022     73      19     45        0.00    nan   
2022     73      19     50        0.00    nan   
2022     73      19     55        0.00    nan   
2022     73      20      0        0.00    nan   
2022     73      20      5        0.00    nan   
2022     73      20     10        0.00    nan   
2022     73      20     15        0.00    nan   
2022     73      20     20        0.00    nan   
2022     73      20     25        0.00    nan   
2022     73      20     30        0.00    nan   
2022     73      20     35        0.00    nan   
2022     73      20     40        0.00    nan   
2022     73      20     45        0.00    nan   
2022     73      20     50        0.00    nan   
2022     73      20     55        0.00    nan   
2022     73      21      0        0.00    nan   
2022     73      21      5        0.00    nan   
2022     73      21     10        0.00    nan   
2022     73      21     15        0.00    nan   
2022     73      21     20        0.00    nan   
2022     73      21     25        0.00    nan   
2022     73      21     30        0.00    nan   
2022     73      21     35        0.00    nan   
2022     73      21     40        0.00    nan   
2022     73      21     45        0.00    nan   
2022     73      21     50        0.00    nan   
2022     73      21     55        0.00    nan   
2022     73      22      0        0.00    nan   
2022     73      22      5        0.00    nan   
2022     73      22     10        0.00    nan   
2022     73      22     15        0.00    nan   
2022     73      22     20        0.00    nan   
2022     73      22     25        0.00    nan   
2022     73      22     30        0.00    nan   
2022     73      22     35        0.00    nan   
2022     73      22     40        0.00    nan   
2022     73      22     45        0.00    nan   
2022     73      22     50        0.00    nan   
2022     73      22     55        0.00    nan   
2022     73      23      0        0.00    nan   
2022     73      23      5        0.00    nan   
2022     73      23     10        0.00    nan   
2022     73      23     15        0.00    nan   
2022     73      23     20        0.00    nan   
2022     73      23     25        0.00    nan   
2022     73      23     30        0.00    nan   
2022     73      23     35        0.00    nan   
2022     73      23     40        0.00    nan   
2022     73      23     45        0.00    nan   
2022     73      23     50        0.00    nan   
2022     73      23     55        0.00    nan   
2022     74       0      0        0.00    nan   
2022     74       0      5        0.00    nan   
2022     74       0     10        0.00    nan   
2022     74       0     15        0.00    nan   
2022     74       0     20        0.00    nan   
2022     74       0     25        0.00    nan   
2022     74       0     30        0.00    nan   
2022     74       0     35        0.00    nan   
2022     74       0     40        0.00    nan   
2022     74       0     45        0.00    nan   
2022     74       0     50        0.00    nan   
2022     74       0     55        0.00    nan   
2022     74       1      0        0.00    nan   
2022     74       1      5        0.00    nan   
2022     74       1     10        0.00    nan   
2022     74       1     15        0.00    nan   
2022     74       1     20        0.00    nan   
2022     74       1     25        0.00    nan   
2022     74       1     30        0.00    nan   
2022     74       1     35        0.00    nan   
2022     74       1     40        0.00    nan   
2022     74       1     45        0.00    nan   
2022     74       1     50        0.00    nan   
2022     74       1     55        0.00    nan   
2022     74       2      0        0.00    nan   
2022     74       2      5        0.00    nan   
2022     74       2     10        0.00    nan   
2022     74       2     15        0.00    nan   
2022     74       2     20        0.00    nan   
2022     74       2     25        0.00    nan   
2022     74       2     30        0.00    nan   
2022     74       2     35        0.00    nan   
2022     74       2     40        0.00    nan   
2022     74       2     45        0.00    nan   
2022     74       2     50        0.00    nan   
2022     74       2     55        0.00    nan   
2022     74       3      0        0.00    nan   
2022     74       3      5        0.00    nan   
2022     74       3     10        0.00    nan   
2022     74       3     15        0.00    nan   
2022     74       3     20        0.00    nan   
2022     74       3     25        0.00    nan   
2022     74       3     30        0.00    nan   
2022     74       3     35        0.00    nan   
2022     74       3     40        0.00    nan   
2022     74       3     45        0.00    nan   
2022     74       3     50        0.00    nan   
2022     74       3     55        0.00    nan   
2022     74       4      0        0.00    nan   
2022     74       4      5        0.00    nan   
2022     74       4     10        0.00    nan   
2022     74       4     15        0.00    nan   
2022     74       4     20        0.00    nan   
2022     74       4     25        0.00    nan   
2022     74       4     30        0.00    nan   
2022     74       4     35        0.00    nan   
2022     74       4     40        0.00    nan   
2022     74       4     45        0.00    nan   
2022     74       4     50        0.00    nan   
2022     74       4     55        0.00    nan   
2022     74       5      0        0.00    nan   
2022     74       5      5        0.00    nan   
2022     74       5     10        0.00    nan   
2022     74       5     15        0.00    nan   
2022     74       5     20        0.00    nan   
2022     74       5     25        0.00    nan   
2022     74       5     30        0.00    nan   
2022     74       5     35        0.00    nan   
2022     74       5     40        0.00    nan   
2022     74       5     45        0.00    nan   
2022     74       5     50        0.00    nan   
2022     74       5     55        0.00    nan   
2022     74       6      0        0.00    nan   
2022     74       6      5        0.00    nan   
2022     74       6     10        0.00    nan   
2022     74       6     15        0.00    nan   
2022     74       6     20        0.00    nan   
2022     74       6     25        0.00    nan   
2022     74       6     30        0.00    nan   
2022     74       6     35        0.00    nan   
2022     74       6     40        0.00    nan   
2022     74       6     45        0.00    nan   
2022     74       6     50        0.00    nan   
2022     74       6     55        0.00    nan   
2022     74       7      0        0.00    nan   
2022     74       7      5        0.00    nan   
2022     74       7     10        0.00    nan   
2022     74       7     15        0.00    nan   
2022     74       7     20        0.00    nan   
2022     74       7     25        0.00    nan   
2022     74       7     30        0.00    nan   
2022     74       7     35        0.00    nan   
2022     74       7     40        0.00    nan   
2022     74       7     45        0.00    nan   
2022     74       7     50        0.00    nan   
2022     74       7     55        0.00    nan   
2022     74       8      0        0.00    nan   
2022     74       8      5        0.00    nan   
2022     74       8     10        0.00    nan   
2022     74       8     15        0.00    nan   
2022     74       8     20        0.00    nan   
2022     74       8     25        0.00    nan   
2022     74       8     30        0.00    nan   
2022     74       8     35        0.00    nan   
2022     74       8     40        0.00    nan   
2022     74       8     45        0.00    nan   
2022     74       8     50        0.00    nan   
2022     74       8     55        0.00    nan   
2022     74       9      0        0.00    nan   
2022     74       9      5        0.00    nan   
2022     74       9     10        0.00    nan   
2022     74       9     15        0.00    nan   
2022     74       9     20        0.00    nan   
2022     74       9     25        0.00    nan   
2022     74       9     30        0.00    nan   
2022     74       9     35        0.00    nan   
2022     74       9     40        0.00    nan   
2022     74       9     45        0.00    nan   
2022     74       9     50        0.00    nan   
2022     74       9     55        0.00    nan   
2022     74      10      0        0.00    nan   
2022     74      10      5        0.00    nan   
2022     74      10     10        0.00    nan   
2022     74      10     15        0.00    nan   
2022     74      10     20        0.00    nan   
2022     74      10     25        0.00    nan   
2022     74      10     30        0.00    nan   
2022     74      10     35        0.00    nan   
2022     74      10     40        0.00    nan   
2022     74      10     45        0.00    nan   
2022     74      10     50        0.00    nan   
2022     74      10     55        0.00    nan   
2022     74      11      0        0.00    nan   
2022     74      11      5        0.00    nan   
2022     74      11     10        0.00    nan   
2022     74      11     15        0.00    nan   
2022     74      11     20        0.00    nan   
2022     74      11     25        0.00    nan   
2022     74      11     30        0.00    nan   
2022     74      11     35        0.00    nan   
2022     74      11     40        0.00    nan   
2022     74      11     45        0.00    nan   
2022     74      11     50        0.00    nan   
2022     74      11     55        0.00    nan   
2022     74      12      0        0.00    nan   
2022     74      12      5        0.00    nan   
2022     74      12     10        0.00    nan   
2022     74      12     15        0.00    nan   
2022     74      12     20        0.00    nan   
2022     74      12     25        0.00    nan   
2022     74      12     30        0.00    nan   
2022     74      12     35        0.00    nan   
2022     74      12     40        0.00    nan   
2022     74      12     45        0.00    nan   
2022     74      12     50        0.00    nan   
2022     74      12     55        0.00    nan   
2022     74      13      0        0.00    nan   
2022     74      13      5        0.00    nan   
2022     74      13     10        0.00    nan   
2022     74      13     15        0.00    nan   
2022     74      13     20        0.00    nan   
2022     74      13     25        0.00    nan   
2022     74      13     30        0.00    nan   
2022     74      13     35        0.00    nan   
2022     74      13     40        0.00    nan   
2022     74      13     45        0.00    nan   
2022     74      13     50        0.00    nan   
2022     74      13     55        0.00    nan   
2022     74      14      0        0.00    nan   
2022     74      14      5        0.00    nan   
2022     74      14     10        0.00    nan   
2022     74      14     15        0.00    nan   
2022     74      14     20        0.00    nan   
2022     74      14     25        0.00    nan   
2022     74      14     30        0.00    nan   
2022     74      14     35        0.00    nan   
2022     74      14     40        0.00    nan   
2022     74      14     45        0.00    nan   
2022     74      14     50        0.00    nan   
2022     74      14     55        0.00    nan   
2022     74      15      0        0.00    nan   
2022     74      15      5        0.00    nan   
2022     74      15     10        0.00    nan   
2022     74      15     15        0.00    nan   
2022     74      15     20        0.00    nan   
2022     74      15     25        0.00    nan   
2022     74      15     30        0.00    nan   
2022     74      15     35        0.00    nan   
2022     74      15     40        0.00    nan   
2022     74      15     45        0.00    nan   
2022     74      15     50        0.00    nan   
2022     74      15     55        0.00    nan   
2022     74      16      0        0.00    nan   
2022     74      16      5        0.00    nan   
2022     74      16     10        0.00    nan   
2022     74      16     15        0.00    nan   
2022     74      16     20        0.00    nan   
2022     74      16     25        0.00    nan   
2022     74      16     30        0.00    nan   
2022     74      16     35        0.00    nan   
2022     74      16     40        0.00    nan   
2022     74      16     45        0.00    nan   
2022     74      16     50        0.00    nan   
2022     74      16     55        0.00    nan   
2022     74      17      0        0.00    nan   
2022     74      17      5        0.00    nan   
2022     74      17     10        0.00    nan   
2022     74      17     15        0.00    nan   
2022     74      17     20        0.00    nan   
2022     74      17     25        0.00    nan   
2022     74      17     30        0.00    nan   
2022     74      17     35        0.00    nan   
2022     74      17     40        0.00    nan   
2022     74      17     45        0.00    nan   
2022     74      17     50        0.00    nan   
2022     74      17     55        0.00    nan   
2022     74      18      0        0.00    nan   
2022     74      18      5        0.00    nan   
2022     74      18     10        0.00    nan   
2022     74      18     15        0.00    nan   
2022     74      18     20        0.00    nan   
2022     74      18     25        0.00    nan   
2022     74      18     30        0.00    nan   
2022     74      18     35        0.00    nan   
2022     74      18     40        0.00    nan   
2022     74      18     45        0.00    nan   
2022     74      18     50        0.00    nan   
2022     74      18     55        0.00    nan   
2022     74      19      0        0.00    nan   
2022     74      19      5        0.00    nan   
2022     74      19     10        0.00    nan   
2022     74      19     15        0.00    nan   
2022     74      19     20        0.00    nan   
2022     74      19     25        0.00    nan   
2022     74      19     30        0.00    nan   
2022     74      19     35        0.00    nan   
2022     74      19     40        0.00    nan   
2022     74      19     45        0.00    nan   
2022     74      19     50        0.00    nan   
2022     74      19     55        0.00    nan   
2022     74      20      0        0.00    nan   
2022     74      20      5        0.00    nan   
2022     74      20     10        0.00    nan   
2022     74      20     15        0.00    nan   
2022     74      20     20        0.00    nan   
2022     74      20     25        0.00    nan   
2022     74      20     30        0.00    nan   
2022     74      20     35        0.00    nan   
2022     74      20     40        0.00    nan   
2022     74      20     45        0.00    nan   
2022     74      20     50        0.00    nan   
2022     74      20     55        0.00    nan   
2022     74      21      0        0.00    nan   
2022     74      21      5        0.00    nan   
2022     74      21     10        0.00    nan   
2022     74      21     15        0.00    nan   
2022     74      21     20        0.00    nan   
2022     74      21     25        0.00    nan   
2022     74      21     30        0.00    nan   
2022     74      21     35        0.00    nan   
2022     74      21     40        0.00    nan   
2022     74      21     45        0.00    nan   
2022     74      21     50        0.00    nan   
2022     74      21     55        0.00    nan   
2022     74      22      0        0.00    nan   
2022     74      22      5        0.00    nan   
2022     74      22     10        0.00    nan   
2022     74      22     15        0.00    nan   
2022     74      22     20        0.00    nan   
2022     74      22     25        0.00    nan   
2022     74      22     30        0.00    nan   
2022     74      22     35        0.00    nan   
2022     74      22     40        0.00    nan   
2022     74      22     45        0.00    nan   
2022     74      22     50        0.00    nan   
2022     74      22     55        0.00    nan   
2022     74      23      0        0.00    nan   
2022     74      23      5        0.00    nan   
2022     74      23     10        0.00    nan   
2022     74      23     15        0.00    nan   
