goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-10-21 08:00:00 -> (0.5713511109352112, 0.284351110458374, 0.28135108947753906, 0.2783510982990265, 0.27735111117362976, 0.2713510990142822, -100000.0, 206.14366149902344, -100000.0, 0.2743510901927948, 0.2573511004447937)
2022-10-21 08:05:00 -> (0.5496863126754761, 0.4036863148212433, 0.37168630957603455, 0.33768630027770996, 0.33668631315231323, 0.3086863160133362, -100000.0, 121.0563735961914, -100000.0, 0.3306863009929657, 0.2786863148212433)
2022-10-21 08:10:00 -> (0.5016875863075256, 0.3406876027584076, 0.3246876001358032, 0.3106876015663147, 0.30868759751319885, 0.29968759417533875, -100000.0, 96.29623413085938, -100000.0, 0.306687593460083, 0.29068759083747864)
2022-10-21 08:15:00 -> (0.7170199751853943, 0.3940199911594391, 0.36601996421813965, 0.3600199818611145, 0.35801997780799866, 0.3220199644565582, -100000.0, 120.71077728271484, -100000.0, 0.3510199785232544, 0.28401997685432434)
2022-10-21 08:20:00 -> (0.691684365272522, 0.3306843936443329, 0.3216843903064728, 0.27668437361717224, 0.2746843695640564, 0.26368439197540283, -100000.0, 252.57595825195312, -100000.0, 0.2716843783855438, 0.25068438053131104)
2022-10-21 08:25:00 -> (0.510688304901123, 0.3496882915496826, 0.33868828415870667, 0.3146882951259613, 0.31268829107284546, 0.30768829584121704, -100000.0, 82.564208984375, -100000.0, 0.3096882998943329, 0.29868829250335693)
2022-10-21 08:30:00 -> (0.6160196661949158, 0.34501969814300537, 0.3420197069644928, 0.3070196807384491, 0.30501970648765564, 0.28301969170570374, -100000.0, 103.28280639648438, -100000.0, 0.30101969838142395, 0.2760196924209595)
2022-10-21 08:35:00 -> (0.5043537616729736, 0.3943537771701813, 0.3443537652492523, 0.2953537702560425, 0.29435375332832336, 0.28535374999046326, -100000.0, 238.26266479492188, -100000.0, 0.2923537492752075, 0.27735376358032227)
2022-10-21 08:40:00 -> (0.4590165615081787, 0.2770165801048279, 0.27501657605171204, 0.25001657009124756, 0.25001657009124756, 0.24201656877994537, -100000.0, 304.21087646484375, -100000.0, 0.24901656806468964, 0.22801657021045685)
2022-10-21 08:45:00 -> (0.676688551902771, 0.3476885259151459, 0.3446885347366333, 0.32068851590156555, 0.32068851590156555, 0.31668853759765625, -100000.0, 226.61158752441406, -100000.0, 0.3196885287761688, 0.29468852281570435)
2022-10-21 08:50:00 -> (0.9680189490318298, 0.37801897525787354, 0.3590189516544342, 0.3110189735889435, 0.29401895403862, 0.28301897644996643, -100000.0, 190.3212127685547, -100000.0, 0.286018967628479, 0.2560189664363861)
2022-10-21 08:55:00 -> (0.5213547945022583, 0.3393547832965851, 0.3363547921180725, 0.31135478615760803, 0.3093547821044922, 0.2983548045158386, -100000.0, 184.9132843017578, -100000.0, 0.3063547909259796, 0.2853547930717468)
2022-10-21 09:00:00 -> (0.5240198373794556, 0.3280198276042938, 0.3180198073387146, 0.315019816160202, 0.3010198175907135, 0.2790198028087616, -100000.0, 181.2327880859375, -100000.0, 0.2930198311805725, 0.26401981711387634)
2022-10-21 09:05:00 -> (0.6103518605232239, 0.28135189414024353, 0.27835190296173096, 0.275351881980896, 0.27435189485549927, 0.26835188269615173, -100000.0, 250.4447479248047, -100000.0, 0.27435189485549927, 0.2493518888950348)
