2015-06-22 13:06:00;140.560; 53.648;218.250;318.425; 68.717;148.792;1269.500;116.524;151.902;350.998;447.316;413.085;396.000;217.000; 99.600; 49.730;237.020; 89.595;165.383;164.948;119.334;211.466;213.590;101.436;165.776;120.835; 96.467;211.720;182.625;259.125;203.955;117.570;236.915;  1.143;138.555;284.540;  4.774; 16.069;115.394
2015-06-22 13:08:00;143.330; 53.313;220.834;316.298; 72.208;147.600;1291.150;115.502;154.114;354.321;445.900;419.570;400.500;218.000;102.508; 50.370;235.780; 88.020;164.883;164.741;120.101;209.400;210.756;104.228;166.453;121.745; 94.533;211.265;182.060;263.395;205.250;118.095;237.874;  0.730;138.480;287.805;  4.401; 16.428;112.296
2015-06-22 13:10:00;141.435; 53.032;217.417;314.676; 70.792;150.125;1277.950;119.650;151.447;350.225;443.391;416.655;397.500;217.500; 97.950; 46.600;231.900; 87.240;160.775;160.976;119.104;206.600;214.878;101.272;163.027;120.325; 94.400;210.475;180.520;258.920;203.020;118.350;237.071;  0.783;138.800;285.405;  4.395; 16.074;113.262
2015-06-22 13:12:00;140.960; 54.810;222.250;318.779; 70.475;149.633;1283.500;115.348;154.420;354.043;448.959;412.710;402.000;212.500;102.433; 50.030;238.145; 89.490;161.467;159.376;120.168;206.800;215.871;101.620;163.542;121.985; 96.400;208.845;183.660;261.355;206.520;118.680;234.356;  0.942;139.755;287.940;  4.430; 16.240;109.696
2015-06-22 13:14:00;136.775; 54.232;221.333;319.699; 70.858;151.566;1282.250;117.163;151.800;353.162;446.733;416.840;402.500;216.000; 98.475; 48.280;234.915; 87.390;165.975;164.682;118.971;207.200;215.394;100.646;162.622;118.645; 94.267;210.740;183.045;259.040;204.010;119.560;236.171;  0.748;138.130;288.555;  4.627; 15.849;110.112
2015-06-22 13:16:00;137.445; 54.244;223.500;318.393; 68.000;148.550;1261.100;114.027;150.143;350.484;440.842;420.715;407.000;213.500; 97.258; 53.230;232.790; 88.800;162.608;162.740;116.506;203.800;212.602;102.960;162.923;121.850; 95.333;212.030;180.385;262.315;208.460;118.855;238.480;  0.907;139.725;287.195;  4.360; 16.667;113.427
2015-06-22 13:18:00;145.535; 53.098;224.916;311.273; 71.200;149.475;1269.300;116.749;150.565;349.811;447.267;413.655;405.000;215.000; 98.417; 50.500;236.710; 87.950;159.442;164.099;120.649;211.666;212.238;100.783;162.881;120.145; 95.800;207.480;181.510;259.385;208.025;118.765;232.702;  1.030;139.870;285.770;  4.368; 16.322;110.581
2015-06-22 13:20:00;137.780; 53.245;220.000;319.523; 69.100;146.100;1272.300;118.849;154.025;355.555;443.517;414.595;398.500;214.500; 99.316; 52.450;239.625; 88.425;166.734;161.224;121.748;204.600;211.360; 98.821;164.273;119.190; 93.867;211.710;183.755;257.550;205.235;115.925;235.625;  0.968;139.445;287.545;  4.671; 16.267;112.212
2015-06-22 13:22:00;139.310; 52.845;215.750;319.976; 70.033;148.691;1276.300;117.882;152.246;348.239;442.700;412.590;400.500;211.500; 97.692; 50.600;234.940; 87.765;160.309;160.333;118.717;207.000;213.201;102.501;164.879;118.745; 94.133;208.505;183.660;264.930;208.660;117.540;236.824;  0.898;139.280;288.810;  4.601; 15.661;108.669
2015-06-22 13:24:00;139.570; 54.413;222.833;319.510; 68.008;148.917;1270.100;118.375;152.484;352.432;443.875;415.050;403.000;211.000; 99.308; 48.370;231.165; 87.250;165.667;164.866;116.264;205.666;212.325;101.019;163.553;120.735; 95.000;210.095;181.955;257.470;205.595;119.065;234.564;  0.942;137.985;283.975;  4.757; 17.193;114.231
2015-06-22 13:26:00;139.490; 52.935;222.750;315.315; 68.908;145.917;1275.350;115.450;153.201;350.503;440.033;414.295;399.500;211.500; 99.509; 51.020;235.390; 89.070;160.034;164.650;117.596;206.800;212.794;103.873;169.140;120.450; 96.733;208.715;184.265;263.265;202.395;119.050;238.324;  1.056;140.180;286.460;  4.546; 15.393;114.369
2015-06-22 13:28:00;144.265; 54.805;222.500;318.620; 69.467;147.434;1274.050;115.630;153.706;347.928;446.442;411.920;399.000;217.000; 95.841; 48.830;234.780; 87.535;165.350;162.052;115.767;203.800;212.131; 99.861;162.099;120.620; 96.067;208.175;181.095;261.640;204.275;118.305;231.922;  0.837;138.920;288.015;  4.321; 16.870;113.178
2015-06-22 13:30:00;140.165; 52.728;219.333;318.508; 71.975;149.542;1271.700;116.768;152.306;352.020;442.375;412.715;400.000;210.500;100.733; 49.320;237.870; 87.475;161.000;162.036;121.477;208.066;212.279;100.388;163.449;121.675; 94.933;207.655;184.045;257.310;206.850;119.075;235.567;  0.767;140.930;285.025;  4.668; 16.134;110.606
2015-06-22 13:32:00;138.365; 54.593;225.666;318.156; 70.192;146.466;1269.100;115.320;152.307;351.589;445.500;416.910;407.500;210.500; 99.875; 48.620;232.200; 88.855;171.525;164.618;116.065;210.934;216.174;101.265;162.017;118.530; 96.333;206.065;183.545;252.800;207.595;117.690;235.120;  0.899;140.255;286.465;  4.315; 16.164;110.745
2015-06-22 13:34:00;143.400; 53.840;224.333;312.415; 64.892;148.933;1269.250;115.556;153.549;352.279;441.691;414.395;400.500;218.000; 99.100; 51.450;233.940; 88.560;162.458;163.213;119.141;205.000;213.093;101.304;164.535;117.280; 96.067;210.290;181.825;258.920;208.615;119.890;238.773;  0.820;139.305;288.660;  4.690; 15.413;111.353
2015-06-22 13:36:00;142.715; 53.467;221.416;319.314; 71.542;148.492;1280.350;118.624;153.634;346.370;445.367;419.760;397.500;216.000;103.525; 50.070;231.485; 88.835;163.108;163.749;119.900;205.267;215.552;104.030;165.135;122.165; 95.733;207.310;183.245;261.265;207.100;117.335;232.509;  0.988;138.040;286.620;  4.295; 16.824;112.793
2015-06-22 13:38:00;140.420; 52.067;217.667;321.545; 72.167;148.250;1278.100;119.524;152.481;352.475;442.559;419.050;397.500;213.000; 99.875; 50.120;237.720; 88.445;165.441;162.615;120.470;207.066;215.038;101.203;166.677;119.665; 96.533;211.740;181.025;258.435;204.800;117.895;230.592;  0.864;138.915;288.795;  4.231; 16.940;109.138
