X-point locations.
FORMAT:
YEAR    DAY    HOUR    MIN    RATE    DISTANCE
2023     83      13     10        0.00    13.416
2023     83      13     15        0.00    13.416
2023     83      13     20        0.00    13.416
2023     83      13     25        0.00    13.416
2023     83      13     30        0.00    13.416
2023     83      13     35        0.00    13.416
2023     83      13     40        0.00    13.416
2023     83      13     45        0.00    13.416
2023     83      13     50        0.00    13.416
2023     83      13     55        0.00    13.416
2023     83      14      0        0.00    13.416
2023     83      14      5        0.00    13.416
2023     83      14     10        0.00    13.416
2023     83      14     15        0.00    13.416
2023     83      14     20        0.00    13.416
2023     83      14     25        0.00    13.416
2023     83      14     30        0.00    13.416
2023     83      14     35        0.00    13.416
2023     83      14     40        0.00    13.416
2023     83      14     45        0.00    13.416
2023     83      14     50        0.00    13.416
2023     83      14     55        0.00    13.416
2023     83      15      0        0.00    13.416
2023     83      15      5        0.00    13.416
2023     83      15     10        0.00    13.416
2023     83      15     15        0.00    13.416
2023     83      15     20        0.00    13.416
2023     83      15     25        0.00    13.416
2023     83      15     30        0.00    13.416
2023     83      15     35        0.00    13.416
2023     83      15     40        0.00    13.416
2023     83      15     45        0.00    13.416
2023     83      15     50        0.00    13.416
2023     83      15     55        0.00    13.416
2023     83      16      0        0.00    13.416
2023     83      16      5        0.00    13.416
2023     83      16     10        0.00    13.416
2023     83      16     15        0.00    13.416
2023     83      16     20        0.00    13.416
2023     83      16     25        0.00    13.416
2023     83      16     30        0.00    13.416
2023     83      16     35        0.00    13.416
2023     83      16     40        0.00    13.416
2023     83      16     45        0.00    13.416
2023     83      16     50        0.00    13.416
2023     83      16     55        0.00    13.416
2023     83      17      0        0.00    13.416
2023     83      17      5        0.00    13.416
2023     83      17     10        0.00    13.416
2023     83      17     15        0.00    13.416
2023     83      17     20        0.00    13.416
2023     83      17     25        0.00    13.416
2023     83      17     30        0.00    13.416
2023     83      17     35        0.00    13.416
2023     83      17     40        0.00    13.416
2023     83      17     45        0.00    13.416
2023     83      17     50        0.00    13.416
2023     83      17     55        0.00    13.416
2023     83      18      0        0.00    13.416
2023     83      18      5        0.00    13.416
2023     83      18     10        0.00    13.416
2023     83      18     15        0.00    13.416
2023     83      18     20        0.00    13.416
2023     83      18     25        0.00    13.416
2023     83      18     30        0.00    13.416
2023     83      18     35        0.00    13.416
2023     83      18     40        0.00    13.416
2023     83      18     45        0.00    13.416
2023     83      18     50        0.00    13.416
2023     83      18     55        0.00    13.416
2023     83      19      0        0.00    13.416
2023     83      19      5        0.00    13.416
2023     83      19     10        0.00    13.416
2023     83      19     15        0.00    13.416
2023     83      19     20        0.00    13.416
2023     83      19     25        0.00    13.416
2023     83      19     30        0.00    13.416
2023     83      19     35        0.00    13.416
2023     83      19     40        0.00    13.416
2023     83      19     45        0.00    13.416
2023     83      19     50        0.00    13.416
2023     83      19     55        0.00    13.416
2023     83      20      0        0.00    13.416
2023     83      20      5        0.00    13.416
2023     83      20     10        0.00    13.416
2023     83      20     15        0.00    13.416
2023     83      20     20        0.00    13.416
2023     83      20     25        0.00    13.416
2023     83      20     30        0.00    13.416
2023     83      20     35        0.00    13.416
2023     83      20     40        0.00    13.416
2023     83      20     45        0.00    13.416
2023     83      20     50        0.00    13.416
2023     83      20     55        0.00    13.416
2023     83      21      0        0.00    13.416
2023     83      21      5        0.00    13.416
2023     83      21     10        0.00    13.416
2023     83      21     15        0.00    13.416
2023     83      21     20        0.00    13.416
2023     83      21     25        0.00    13.416
2023     83      21     30        0.00    13.416
2023     83      21     35        0.00    13.416
2023     83      21     40        0.00    13.416
2023     83      21     45        0.00    13.416
2023     83      21     50        0.00    13.416
2023     83      21     55        0.00    13.416
2023     83      22      0        0.00    13.416
2023     83      22      5        0.00    13.416
2023     83      22     10        0.00    13.416
2023     83      22     15        0.00    13.416
2023     83      22     20        0.00    13.416
2023     83      22     25        0.00    13.416
2023     83      22     30        0.00    13.416
2023     83      22     35        0.00    13.416
2023     83      22     40        0.00    13.416
2023     83      22     45        0.00    13.416
2023     83      22     50        0.00    13.416
2023     83      22     55        0.00    13.416
2023     83      23      0        0.00    13.416
2023     83      23      5        0.00    13.416
2023     83      23     10        0.00    13.416
2023     83      23     15        0.00    13.416
2023     83      23     20        0.00    13.416
2023     83      23     25        0.00    13.416
2023     83      23     30        0.00    13.416
2023     83      23     35        0.00    13.416
2023     83      23     40        0.00    13.416
2023     83      23     45        0.00    13.416
2023     83      23     50        0.00    13.416
2023     83      23     55        0.00    13.416
2023     84       0      0        0.00    13.416
2023     84       0      5        0.00    13.416
2023     84       0     10        0.00    13.416
2023     84       0     15        0.00    13.416
2023     84       0     20        0.00    13.416
2023     84       0     25        0.00    13.416
2023     84       0     30        0.00    13.416
2023     84       0     35        0.00    13.416
2023     84       0     40        0.00    13.416
2023     84       0     45        0.00    13.416
2023     84       0     50        0.00    13.416
2023     84       0     55        0.00    13.416
2023     84       1      0        0.00    13.416
2023     84       1      5        0.00    13.416
2023     84       1     10        0.00    13.416
2023     84       1     15        0.00    13.416
2023     84       1     20        0.00    13.416
2023     84       1     25        0.00    13.416
2023     84       1     30        0.00    13.416
2023     84       1     35        0.00    13.416
2023     84       1     40        0.00    13.416
2023     84       1     45        0.00    13.416
2023     84       1     50        0.00    13.416
2023     84       1     55        0.00    13.416
2023     84       2      0        0.00    13.416
2023     84       2      5        0.00    13.416
2023     84       2     10        0.00    13.416
2023     84       2     15        0.00    13.416
2023     84       2     20        0.00    13.416
2023     84       2     25        0.00    13.416
2023     84       2     30        0.00    13.416
2023     84       2     35        0.00    13.416
2023     84       2     40        0.00    13.416
2023     84       2     45        0.00    13.416
2023     84       2     50        0.00    13.416
2023     84       2     55        0.00    13.416
2023     84       3      0        0.00    13.416
2023     84       3      5        0.00    13.416
2023     84       3     10        0.00    13.416
2023     84       3     15        0.00    13.416
2023     84       3     20        0.00    13.416
2023     84       3     25        0.00    13.416
2023     84       3     30        0.00    13.416
2023     84       3     35        0.00    13.416
2023     84       3     40        0.00    13.416
2023     84       3     45        0.00    13.416
2023     84       3     50        0.00    13.416
2023     84       3     55        0.00    13.416
2023     84       4      0        0.00    13.416
2023     84       4      5        0.00    13.416
2023     84       4     10        0.00    13.416
2023     84       4     15        0.00    13.416
2023     84       4     20        0.00    13.416
2023     84       4     25        0.00    13.416
2023     84       4     30        0.00    13.416
2023     84       4     35        0.00    13.416
2023     84       4     40        0.00    13.416
2023     84       4     45        0.00    13.416
2023     84       4     50        0.00    13.416
2023     84       4     55        0.00    13.416
2023     84       5      0        0.00    13.416
2023     84       5      5        0.00    13.416
2023     84       5     10        0.00    13.416
2023     84       5     15        0.00    13.416
2023     84       5     20        0.00    13.416
2023     84       5     25        0.00    13.416
2023     84       5     30        0.00    13.416
2023     84       5     35        0.00    13.416
2023     84       5     40        0.00    13.416
2023     84       5     45        0.00    13.416
2023     84       5     50        0.00    13.416
2023     84       5     55        0.00    13.416
2023     84       6      0        0.00    13.416
2023     84       6      5        0.00    13.416
2023     84       6     10        0.00    13.416
2023     84       6     15        0.00    13.416
2023     84       6     20        0.00    13.416
2023     84       6     25        0.00    13.416
2023     84       6     30        0.00    13.416
2023     84       6     35        0.00    13.416
2023     84       6     40        0.00    13.416
2023     84       6     45        0.00    13.416
2023     84       6     50        0.00    13.416
2023     84       6     55        0.00    13.416
2023     84       7      0        0.00    13.416
2023     84       7      5        0.00    13.416
2023     84       7     10        0.00    13.416
2023     84       7     15        0.00    13.416
2023     84       7     20        0.00    13.416
2023     84       7     25        0.00    13.416
2023     84       7     30        0.00    13.416
2023     84       7     35        0.00    13.416
2023     84       7     40        0.00    13.416
2023     84       7     45        0.00    13.416
2023     84       7     50        0.00    13.416
2023     84       7     55        0.00    13.416
2023     84       8      0        0.00    13.416
2023     84       8      5        0.00    13.416
2023     84       8     10        0.00    13.416
2023     84       8     15        0.00    13.416
2023     84       8     20        0.00    13.416
2023     84       8     25        0.00    13.416
2023     84       8     30        0.00    13.416
2023     84       8     35        0.00    13.416
2023     84       8     40        0.00    13.416
2023     84       8     45        0.00    13.416
2023     84       8     50        0.00    13.416
2023     84       8     55        0.00    13.416
2023     84       9      0        0.00    13.416
2023     84       9      5        0.00    13.416
